tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1967-southern-pro,Southern Pro Championships,,,P,19670220,1,BO42,,,Earl Baumgardner,,,USA,,B152,,,Tom Buford,,,USA,,,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-southern-pro,Southern Pro Championships,,,P,19670220,2,,,,Jim Nerren,,,USA,,,,,Jerry Evert,,,USA,,,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-southern-pro,Southern Pro Championships,,,P,19670220,3,,,,Delmar Sylvia,,,USA,,,,,Ronnie Fenasci,,,USA,,,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-southern-pro,Southern Pro Championships,,,P,19670220,4,,,,Jim Shaffer,,,USA,,ST00,,,Jim Shakespeare,,,USA,,,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-southern-pro,Southern Pro Championships,,,P,19670220,5,BO42,,,Earl Baumgardner,,,USA,,,,,Jim Nerren,,,USA,,,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-southern-pro,Southern Pro Championships,,,P,19670220,6,,,,Delmar Sylvia,,,USA,,,,,Jim Shaffer,,,USA,,,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-southern-pro,Southern Pro Championships,,,P,19670220,7,BO42,,,Earl Baumgardner,,,USA,,,,,Delmar Sylvia,,,USA,,1-6 6-4 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,
1967-us-pro-indoor,US Pro Indoor,Carpet,8,P,19670227,1,L058,,,Rod Laver,,,AUS,28.553,S129,,,Fred Stolle,,,AUS,28.389,6-3 8-6,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-us-pro-indoor,US Pro Indoor,Carpet,8,P,19670227,2,B228,,,Earl Buchholz,,,USA,26.448,R064,,,Dennis Ralston,,,USA,24.589,11-9 7-5,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-us-pro-indoor,US Pro Indoor,Carpet,8,P,19670227,3,G075,,,Andres Gimeno,,,ESP,29.569,D133,,,Mike Davies,,,GBR,31.135,6-2 3-6 6-3,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-us-pro-indoor,US Pro Indoor,Carpet,8,P,19670227,4,G077,,,Pancho Gonzales,,,USA,38.804,B122,,,Pierre Barthes,,,FRA,25.457,10-8 5-7 7-5,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-us-pro-indoor,US Pro Indoor,Carpet,8,P,19670227,5,L058,,,Rod Laver,,,AUS,28.553,B228,,,Earl Buchholz,,,USA,26.448,9-7 6-8 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-us-pro-indoor,US Pro Indoor,Carpet,8,P,19670227,6,G077,,,Pancho Gonzales,,,USA,38.804,G075,,,Andres Gimeno,,,ESP,29.569,8-6 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-us-pro-indoor,US Pro Indoor,Carpet,8,P,19670227,7,L058,,,Rod Laver,,,AUS,28.553,G077,,,Pancho Gonzales,,,USA,38.804,7-5 14-16 7-5 6-2,5,F,,,,,,,,,,,,,,,,,,,,,,,
1967-san-juan-pro,San Juan Pro Championships,Hard,8,P,19670306,1,L058,,,Rod Laver,L,173,AUS,28.572,R064,,,Dennis Ralston,R,188,USA,24.608,6-2 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-san-juan-pro,San Juan Pro Championships,Hard,8,P,19670306,2,B228,,,Earl Buchholz,R,188,USA,26.467,B122,,,Pierre Barthes,R,,FRA,25.476,6-4 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-san-juan-pro,San Juan Pro Championships,Hard,8,P,19670306,3,A073,,,Luis Ayala,R,,CHI,34.461,D133,,,Mike Davies,R,,GBR,31.154,6-1 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-san-juan-pro,San Juan Pro Championships,Hard,8,P,19670306,4,G075,,,Andres Gimeno,R,185,ESP,29.588,S129,,,Fred Stolle,R,191,AUS,28.408,5-7 6-4 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-san-juan-pro,San Juan Pro Championships,Hard,8,P,19670306,5,L058,,,Rod Laver,L,173,AUS,28.572,B228,,,Earl Buchholz,R,188,USA,26.467,9-7 6-1,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-san-juan-pro,San Juan Pro Championships,Hard,8,P,19670306,6,G075,,,Andres Gimeno,R,185,ESP,29.588,A073,,,Luis Ayala,R,,CHI,34.461,6-0 3-6 6-1,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-san-juan-pro,San Juan Pro Championships,Hard,8,P,19670306,7,L058,,,Rod Laver,L,173,AUS,28.572,G075,,,Andres Gimeno,R,185,ESP,29.588,6-4 3-6 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,
1967-orlando-pro,Orlando Professional Championships,,8,P,19670313,1,L058,,,Rod Laver,L,173,AUS,28.591,D133,,,Mike Davies,R,,GBR,31.173,7-5 6-8 7-5,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-orlando-pro,Orlando Professional Championships,,8,P,19670313,2,R064,,,Dennis Ralston,R,188,USA,24.627,B228,,,Earl Buchholz,R,188,USA,26.486,6-3 6-3,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-orlando-pro,Orlando Professional Championships,,8,P,19670313,3,G077,,,Pancho Gonzales,R,188,USA,38.842,B122,,,Pierre Barthes,R,,FRA,25.495,8-6 9-7,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-orlando-pro,Orlando Professional Championships,,8,P,19670313,4,G075,,,Andres Gimeno,R,185,ESP,29.607,S129,,,Fred Stolle,R,191,AUS,28.427,7-5 8-6,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-orlando-pro,Orlando Professional Championships,,8,P,19670313,5,L058,,,Rod Laver,L,173,AUS,28.591,R064,,,Dennis Ralston,R,188,USA,24.627,7-5 4-6 8-6,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-orlando-pro,Orlando Professional Championships,,8,P,19670313,6,G077,,,Pancho Gonzales,R,188,USA,38.842,G075,,,Andres Gimeno,R,185,ESP,29.607,7-5 4-6 8-6,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-orlando-pro,Orlando Professional Championships,,8,P,19670313,7,L058,,,Rod Laver,L,173,AUS,28.591,G077,,,Pancho Gonzales,R,188,USA,38.842,6-4 2-6 6-0,3,F,,,,,,,,,,,,,,,,,,,,,,,
1967-miami-beach-pro,Planters Pro Challenge Cup,Hard,8,P,19670320,1,L058,,,Rod Laver,L,173,AUS,28.610,D133,,,Mike Davies,R,,GBR,31.192,5-7 6-4 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-miami-beach-pro,Planters Pro Challenge Cup,Hard,8,P,19670320,2,S129,,,Fred Stolle,R,191,AUS,28.446,B228,,,Earl Buchholz,R,188,USA,26.505,6-3 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-miami-beach-pro,Planters Pro Challenge Cup,Hard,8,P,19670320,3,R064,,,Dennis Ralston,R,188,USA,24.646,G077,,,Pancho Gonzales,R,188,USA,38.861,,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-miami-beach-pro,Planters Pro Challenge Cup,Hard,8,P,19670320,4,G075,,,Andres Gimeno,R,185,ESP,29.626,B122,,,Pierre Barthes,R,,FRA,25.514,,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-miami-beach-pro,Planters Pro Challenge Cup,Hard,8,P,19670320,5,L058,,,Rod Laver,L,173,AUS,28.610,S129,,,Fred Stolle,R,191,AUS,28.446,5-7 6-0 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-miami-beach-pro,Planters Pro Challenge Cup,Hard,8,P,19670320,6,G075,,,Andres Gimeno,R,185,ESP,29.626,R064,,,Dennis Ralston,R,188,USA,24.646,3-6 6-3 6-4,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-miami-beach-pro,Planters Pro Challenge Cup,Hard,8,P,19670320,7,L058,,,Rod Laver,L,173,AUS,28.610,G075,,,Andres Gimeno,R,185,ESP,29.626,6-3 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,
1967-boston-garden-pro,Boston Garden Pro Championships,Carpet,8,P,19670327,1,L058,,,Rod Laver,L,173,AUS,28.630,S129,,,Fred Stolle,R,191,AUS,28.466,10-8,1,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-boston-garden-pro,Boston Garden Pro Championships,Carpet,8,P,19670327,2,R064,,,Dennis Ralston,R,188,USA,24.665,G075,,,Andres Gimeno,R,185,ESP,29.645,10-6,1,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-boston-garden-pro,Boston Garden Pro Championships,Carpet,8,P,19670327,3,B228,,,Earl Buchholz,R,188,USA,26.524,G077,,,Pancho Gonzales,R,188,USA,38.880,10-3,1,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-boston-garden-pro,Boston Garden Pro Championships,Carpet,8,P,19670327,4,R075,,,Ken Rosewall,R,170,AUS,32.397,B122,,,Pierre Barthes,R,,FRA,25.533,10-7,1,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-boston-garden-pro,Boston Garden Pro Championships,Carpet,8,P,19670327,5,L058,,,Rod Laver,L,173,AUS,28.630,R064,,,Dennis Ralston,R,188,USA,24.665,10-4,1,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-boston-garden-pro,Boston Garden Pro Championships,Carpet,8,P,19670327,6,R075,,,Ken Rosewall,R,170,AUS,32.397,B228,,,Earl Buchholz,R,188,USA,26.524,10-8,1,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-boston-garden-pro,Boston Garden Pro Championships,Carpet,8,P,19670327,7,L058,,,Rod Laver,L,173,AUS,28.630,R075,,,Ken Rosewall,R,170,AUS,32.397,6-4 6-0,3,F,,,,,,,,,,,,,,,,,,,,,,,
1967-montreal-pro,Canadian Professional Championships,Carpet,8,P,19670330,1,L058,,,Rod Laver,L,173,AUS,28.638,B122,,,Pierre Barthes,R,,FRA,25.542,10-7,1,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-montreal-pro,Canadian Professional Championships,Carpet,8,P,19670330,2,G077,,,Pancho Gonzales,R,188,USA,38.888,B228,,,Earl Buchholz,R,188,USA,26.532,10-8,1,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-montreal-pro,Canadian Professional Championships,Carpet,8,P,19670330,3,R064,,,Dennis Ralston,R,188,USA,24.674,G075,,,Andres Gimeno,R,185,ESP,29.653,16-14,1,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-montreal-pro,Canadian Professional Championships,Carpet,8,P,19670330,4,R075,,,Ken Rosewall,R,170,AUS,32.405,S129,,,Fred Stolle,R,191,AUS,28.474,10-6,1,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-montreal-pro,Canadian Professional Championships,Carpet,8,P,19670330,5,L058,,,Rod Laver,L,173,AUS,28.638,G077,,,Pancho Gonzales,R,188,USA,38.888,10-7,1,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-montreal-pro,Canadian Professional Championships,Carpet,8,P,19670330,6,R064,,,Dennis Ralston,R,188,USA,24.674,R075,,,Ken Rosewall,R,170,AUS,32.405,12-10,1,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-montreal-pro,Canadian Professional Championships,Carpet,8,P,19670330,7,L058,,,Rod Laver,L,173,AUS,28.638,R064,,,Dennis Ralston,R,188,USA,24.674,17-15 6-0,3,F,,,,,,,,,,,,,,,,,,,,,,,
1967-bbc2-pro,BBC2 Pro Championships,Carpet,4,P,19670403,1,R075,,,Ken Rosewall,R,170,AUS,32.416,G077,,,Pancho Gonzales,R,188,USA,38.899,10-7,1,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-bbc2-pro,BBC2 Pro Championships,Carpet,4,P,19670403,2,R064,,,Dennis Ralston,R,188,USA,24.684,L058,,,Rod Laver,L,173,AUS,28.649,10-7,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-bbc2-pro,BBC2 Pro Championships,Carpet,4,P,19670403,3,R075,,,Ken Rosewall,R,170,AUS,32.416,R064,,,Dennis Ralston,R,188,USA,24.684,6-4 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,
1967-paris-indoor-pro,Paris Pro Championships,Carpet,6,P,19670406,1,R064,,,Dennis Ralston,R,188,USA,24.681,G077,,,Pancho Gonzales,R,188,USA,38.907,6-1 27-29 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-paris-indoor-pro,Paris Pro Championships,Carpet,6,P,19670406,2,S129,,,Fred Stolle,R,191,AUS,28.493,B122,,,Pierre Barthes,R,,FRA,25.561,3-6 6-4 9-7,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-paris-indoor-pro,Paris Pro Championships,Carpet,6,P,19670406,3,R075,,,Ken Rosewall,R,170,AUS,32.424,R064,,,Dennis Ralston,R,188,USA,24.681,6-2 6-4,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-paris-indoor-pro,Paris Pro Championships,Carpet,6,P,19670406,4,L058,,,Rod Laver,L,173,AUS,28.657,S129,,,Fred Stolle,R,191,AUS,28.493,6-3 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-paris-indoor-pro,Paris Pro Championships,Carpet,6,P,19670406,5,L058,,,Rod Laver,L,173,AUS,28.657,R075,,,Ken Rosewall,R,170,AUS,32.424,6-0 10-8 10-8,5,F,,,,,,,,,,,,,,,,,,,,,,,
1967-lyon-pro,Lyon Pro Championships,Carpet,4,P,19670407,1,S129,,,Fred Stolle,R,191,AUS,28.496,B122,,,Pierre Barthes,R,,FRA,25.564,6-2 3-6 9-7,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-lyon-pro,Lyon Pro Championships,Carpet,4,P,19670407,2,L058,,,Rod Laver,L,173,AUS,28.660,R064,,,Dennis Ralston,R,188,USA,24.684,7-5 6-2,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-lyon-pro,Lyon Pro Championships,Carpet,4,P,19670407,3,S129,,,Fred Stolle,R,191,AUS,28.496,L058,,,Rod Laver,L,173,AUS,28.660,6-1 3-6 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,
1967-brussels-pro,Brussels Pro Championships,Carpet,4,P,19670407,1,S129,,,Fred Stolle,R,191,AUS,28.496,B122,,,Pierre Barthes,R,,FRA,25.564,,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-brussels-pro,Brussels Pro Championships,Carpet,4,P,19670407,2,R064,,,Dennis Ralston,R,188,USA,24.684,L058,,,Rod Laver,L,173,AUS,28.660,,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-brussels-pro,Brussels Pro Championships,Carpet,4,P,19670407,3,S129,,,Fred Stolle,R,191,AUS,28.496,R064,,,Dennis Ralston,R,188,USA,24.684,6-3 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,
1967-marseille-pro,Marseille Pro Championships,Clay,4,P,19670414,1,R064,,,Dennis Ralston,R,188,USA,24.715,B122,,,Pierre Barthes,R,,FRA,25.582,6-4 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-marseille-pro,Marseille Pro Championships,Clay,4,P,19670414,2,L058,,,Rod Laver,L,173,AUS,28.679,S129,,,Fred Stolle,R,191,AUS,28.515,6-4 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-marseille-pro,Marseille Pro Championships,Clay,4,P,19670414,3,L058,,,Rod Laver,L,173,AUS,28.679,R064,,,Dennis Ralston,R,188,USA,24.715,6-4 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,
1967-birmingham-pro-classic,Birmingham Pro Classic,Hard,16,P,19670428,1,G077,,,Pancho Gonzales,R,188,USA,38.968,,,,Gerald Joseph Evert,,,USA,,6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-birmingham-pro-classic,Birmingham Pro Classic,Hard,16,P,19670428,2,,,,Delmar Sylvia,,,USA,,HC67,,,Wade Herren,,,USA,,9-7 8-6,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-birmingham-pro-classic,Birmingham Pro Classic,Hard,16,P,19670428,3,G178,,,Sammy Giammalva Sr.,R,,USA,32.739,W436,,,Gerardo Wortelboer,,,NED,,6-1 7-5,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-birmingham-pro-classic,Birmingham Pro Classic,Hard,16,P,19670428,4,H148,,,Crawford Henry,,,USA,,,,,Les Longshore,,,USA,,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-birmingham-pro-classic,Birmingham Pro Classic,Hard,16,P,19670428,5,B228,,,Earl Buchholz,R,188,USA,26.612,,,,Jim Nerren,,,USA,,6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-birmingham-pro-classic,Birmingham Pro Classic,Hard,16,P,19670428,6,M270,,,Alan Mills,R,,GBR,31.474,,,,John Foster,,,USA,,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-birmingham-pro-classic,Birmingham Pro Classic,Hard,16,P,19670428,7,D133,,,Mike Davies,R,,GBR,31.299,MD82,,,Jason Morton,,,USA,,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-birmingham-pro-classic,Birmingham Pro Classic,Hard,16,P,19670428,8,BO42,,,Earl Baumgardner,,,USA,,SS74,,,James Shaffer,,,USA,,7-5 3-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-birmingham-pro-classic,Birmingham Pro Classic,Hard,16,P,19670428,9,G077,,,Pancho Gonzales,R,188,USA,38.968,,,,Delmar Sylvia,,,USA,,6-4 6-3,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-birmingham-pro-classic,Birmingham Pro Classic,Hard,16,P,19670428,10,G178,,,Sammy Giammalva Sr.,R,,USA,32.739,H148,,,Crawford Henry,,,USA,,6-0 6-3,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-birmingham-pro-classic,Birmingham Pro Classic,Hard,16,P,19670428,11,M270,,,Alan Mills,R,,GBR,31.474,B228,,,Earl Buchholz,R,188,USA,26.612,6-3 5-7 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-birmingham-pro-classic,Birmingham Pro Classic,Hard,16,P,19670428,12,D133,,,Mike Davies,R,,GBR,31.299,BO42,,,Earl Baumgardner,,,USA,,6-1 7-5,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-birmingham-pro-classic,Birmingham Pro Classic,Hard,16,P,19670428,13,G077,,,Pancho Gonzales,R,188,USA,38.968,G178,,,Sammy Giammalva Sr.,R,,USA,32.739,6-0 6-1,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-birmingham-pro-classic,Birmingham Pro Classic,Hard,16,P,19670428,14,M270,,,Alan Mills,R,,GBR,31.474,D133,,,Mike Davies,R,,GBR,31.299,5-7 8-6 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-birmingham-pro-classic,Birmingham Pro Classic,Hard,16,P,19670428,15,G077,,,Pancho Gonzales,R,188,USA,38.968,M270,,,Alan Mills,R,,GBR,31.474,6-4 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,
1967-pacific-pro,Pacific Pro Championships,Carpet,10,P,19670511,1,S246,,,Pancho Segura,R,,ECU,45.889,A073,,,Luis Ayala,R,,CHI,34.642,6-3 7-5,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-pacific-pro,Pacific Pro Championships,Carpet,10,P,19670511,2,D133,,,Mike Davies,R,,GBR,31.335,M294,,,Barry MacKay,R,191,USA,31.693,6-2 8-6,3,R16,,,,,,,,,,,,,,,,,,,,,,,
1967-pacific-pro,Pacific Pro Championships,Carpet,10,P,19670511,3,L058,,,Rod Laver,L,173,AUS,28.753,B122,,,Pierre Barthes,R,,FRA,25.656,6-4 6-3,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-pacific-pro,Pacific Pro Championships,Carpet,10,P,19670511,4,B228,,,Earl Buchholz,R,188,USA,26.648,S246,,,Pancho Segura,R,,ECU,45.889,10-8 6-0,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-pacific-pro,Pacific Pro Championships,Carpet,10,P,19670511,5,R064,,,Dennis Ralston,R,188,USA,24.789,O042,,,Alex Olmedo,R,,USA,31.129,6-1 6-0,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-pacific-pro,Pacific Pro Championships,Carpet,10,P,19670511,6,D133,,,Mike Davies,R,,GBR,31.335,S129,,,Fred Stolle,R,191,AUS,28.589,6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
1967-pacific-pro,Pacific Pro Championships,Carpet,10,P,19670511,7,L058,,,Rod Laver,L,173,AUS,28.753,B228,,,Earl Buchholz,R,188,USA,26.648,6-3 6-1,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-pacific-pro,Pacific Pro Championships,Carpet,10,P,19670511,8,R064,,,Dennis Ralston,R,188,USA,24.789,D133,,,Mike Davies,R,,GBR,31.335,6-2 7-5,3,SF,,,,,,,,,,,,,,,,,,,,,,,
1967-pacific-pro,Pacific Pro Championships,Carpet,10,P,19670511,9,L058,,,Rod Laver,L,173,AUS,28.753,R064,,,Dennis Ralston,R,188,USA,24.789,6-4 12-10,3,F,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,1,B228,,,Earl Buchholz,R,188,USA,26.689,R075,,,Ken Rosewall,R,170,AUS,32.561,8-6,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,2,L058,,,Rod Laver,L,173,AUS,28.794,A060,,,Mal Anderson,R,,AUS,32.230,8-4,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,3,G075,,,Andres Gimeno,R,185,ESP,29.810,O042,,,Alex Olmedo,R,,USA,31.170,8-6,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,4,M294,,,Barry MacKay,R,191,USA,31.734,D133,,,Mike Davies,R,,GBR,31.376,15-13,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,5,S246,,,Pancho Segura,R,,ECU,45.930,SS51,,,Hugh Stewart,R,,USA,39.003,8-2,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,6,A073,,,Luis Ayala,R,,CHI,34.683,O042,,,Alex Olmedo,R,,USA,31.170,9-7,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,7,S129,,,Fred Stolle,R,191,AUS,28.630,B122,,,Pierre Barthes,R,,FRA,25.615,8-6,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,8,B122,,,Pierre Barthes,R,,FRA,25.615,G075,,,Andres Gimeno,R,185,ESP,29.810,8-6,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,9,L058,,,Rod Laver,L,173,AUS,28.794,S246,,,Pancho Segura,R,,ECU,45.930,8-3,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,10,R075,,,Ken Rosewall,R,170,AUS,32.561,O042,,,Alex Olmedo,R,,USA,31.170,8-3,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,11,R064,,,Dennis Ralston,R,188,USA,24.830,SS51,,,Hugh Stewart,R,,USA,39.003,8-2,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,12,D133,,,Mike Davies,R,,GBR,31.376,SS51,,,Hugh Stewart,R,,USA,39.003,8-2,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,13,B228,,,Earl Buchholz,R,188,USA,26.689,A073,,,Luis Ayala,R,,CHI,34.683,8-5,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,14,M294,,,Barry MacKay,R,191,USA,31.734,A060,,,Mal Anderson,R,,AUS,32.230,8-5,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,15,A060,,,Mal Anderson,R,,AUS,32.230,R064,,,Dennis Ralston,R,188,USA,24.830,8-6,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,16,G075,,,Andres Gimeno,R,185,ESP,29.810,S129,,,Fred Stolle,R,191,AUS,28.630,8-4,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,17,B122,,,Pierre Barthes,R,,FRA,25.615,B228,,,Earl Buchholz,R,188,USA,26.689,8-5,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,18,L058,,,Rod Laver,L,173,AUS,28.794,D133,,,Mike Davies,R,,GBR,31.376,8-6,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,19,L058,,,Rod Laver,L,173,AUS,28.794,SS51,,,Hugh Stewart,R,,USA,39.003,8-3,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,20,M294,,,Barry MacKay,R,191,USA,31.734,S246,,,Pancho Segura,R,,ECU,45.930,8-5,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,21,R075,,,Ken Rosewall,R,170,AUS,32.561,G075,,,Andres Gimeno,R,185,ESP,29.810,8-1,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,22,R064,,,Dennis Ralston,R,188,USA,24.830,L058,,,Rod Laver,L,173,AUS,28.794,8-6,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,23,B122,,,Pierre Barthes,R,,FRA,25.615,R075,,,Ken Rosewall,R,170,AUS,32.561,8-5,1,RR,,,,,,,,,,,,,,,,,,,,,,,
1967-los-angeles-pro,Los Angeles Pro Championships,Hard,14,P,19670526,24,S129,,,Fred Stolle,R,191,AUS,28.630,A073,,,Luis Ayala,R,,CHI,34.683,8-3,1,RR,,,,,,,,,,,,,,,,,,,,,,,
