tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1950-520,Roland Garros,Clay,128,G,O,19500501,99,112548,,,Budge Patty,,,USA,26.218,112607,,,Gianni Cucelli,,,ITA,33.462,6-1 6-4 6-3,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-520,Roland Garros,Clay,128,G,O,19500501,100,112433,,,Billy Talbert,,,USA,31.655,112556,,,Felicisimo Ampon,,,PHI,29.509,3-6 7-5 6-1 6-3,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-520,Roland Garros,Clay,128,G,O,19500501,101,112073,,,John Edward Bromwich,,,AUS,31.461,112454,,,Sven Viktor Davidson,,,SWE,21.799,6-3 6-2 6-1,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-520,Roland Garros,Clay,128,G,O,19500501,102,112502,,,Art Larsen,,,USA,25.038,112571,,,Bernard Destremeau,,,FRA,33.216,6-3 3-6 7-5 6-4,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-520,Roland Garros,Clay,128,G,O,19500501,103,112521,,,Eric William Sturgess,,,RSA,29.974,113134,,,Fred Kovaleski,,,USA,25.561,6-1 4-6 6-4 6-3,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-520,Roland Garros,Clay,128,G,O,19500501,104,109816,,,E Victor Seixas,R,185,USA,26.669,112325,,,Ken Mcgregor,,,AUS,20.912,6-4 6-8 12-10 6-3,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-520,Roland Garros,Clay,128,G,O,19500501,105,112517,,,Jaroslav Drobny,,,TCH,28.550,112456,,,Tony Trabert,,,USA,19.707,6-3 6-3 9-7,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1950-520,Roland Garros,Clay,128,G,O,19500501,106,112548,,,Budge Patty,,,USA,26.218,113144,,,Irvin Dorfman,,,USA,25.656,0-6 6-1 3-6 6-1 11-9,5,QF,,,,,,,,,,,,,,,,,,,,,,,
1950-520,Roland Garros,Clay,128,G,O,19500501,107,112433,,,Billy Talbert,,,USA,31.655,112073,,,John Edward Bromwich,,,AUS,31.461,6-2 6-2 6-3,5,QF,,,,,,,,,,,,,,,,,,,,,,,
1950-520,Roland Garros,Clay,128,G,O,19500501,108,112521,,,Eric William Sturgess,,,RSA,29.974,112502,,,Art Larsen,,,USA,25.038,4-6 6-3 6-2 6-4,5,QF,,,,,,,,,,,,,,,,,,,,,,,
1950-520,Roland Garros,Clay,128,G,O,19500501,109,112517,,,Jaroslav Drobny,,,TCH,28.550,109816,,,E Victor Seixas,R,185,USA,26.669,7-5 17-15 5-7 6-4,5,QF,,,,,,,,,,,,,,,,,,,,,,,
1950-520,Roland Garros,Clay,128,G,O,19500501,110,112548,,,Budge Patty,,,USA,26.218,112433,,,Billy Talbert,,,USA,31.655,2-6 6-4 4-6 6-4 13-11,5,SF,,,,,,,,,,,,,,,,,,,,,,,
1950-520,Roland Garros,Clay,128,G,O,19500501,111,112517,,,Jaroslav Drobny,,,TCH,28.550,112521,,,Eric William Sturgess,,,RSA,29.974,6-4 7-5 3-6 12-10,5,SF,,,,,,,,,,,,,,,,,,,,,,,
1950-520,Roland Garros,Clay,128,G,O,19500501,112,112548,,,Budge Patty,,,USA,26.218,112517,,,Jaroslav Drobny,,,TCH,28.550,6-1 6-2 3-6 5-7 7-5,5,F,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,1,112312,,,Frank Arthur Sedgman,,,AUS,22.590,113109,,,Howard F Walton,,,GBR,33.856,6-4 7-5 6-4,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,2,110184,,,Robert Haillet,R,,FRA,18.680,113355,,,Dick Guise,,,GBR,,4-6 6-2 4-6 6-1 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,3,113135,,,Giulio Caccia,,,ITA,,112918,,,Fernando Olozaga,,,ESP,,6-2 6-0 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,4,112914,,,Philippe Washer,,,BEL,25.818,112090,,,Jack Edwin Harper,,,AUS,36.148,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,5,113134,,,Fred Kovaleski,,,USA,25.645,113349,,,Ron G Reeve,,,GBR,,6-2 7-5 9-11 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,6,112927,,,Headley T Baxter,,,GBR,31.176,113356,,,Jacques Delire,,,BEL,,6-3 7-5 6-0,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,7,112917,,,Narenda Nath,,,IND,28.074,112892,,,Jacques Sanglier,,,FRA,31.272,6-4 6-1 6-0,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,8,112577,,,Guy Delhomme,,,FRA,,113388,,,Andre Kalman,,,HUN,,6-3 6-1 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,9,112502,,,Art Larsen,,,USA,25.123,113022,,,Vladimir Cernik,,,TCH,32.895,8-6 7-5 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,10,112457,,,Lennart Bergelin,,,SWE,24.975,113371,,,Cyril A Kemp,,,IRL,34.971,6-2 6-3 6-4,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,11,112357,,,Pat Molloy,,,AUS,,113534,,,Reg K Kaley,,,GBR,,6-2 4-6 6-4 4-6 7-5,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,12,113535,,,Bill Smith,,,NZL,,113118,,,Eddie Mandelbaum,,,EGY,,4-6 6-1 6-4 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,13,113122,,,Cesar Carmona,,,PHI,,113531,,,Athol W Tills,,,NZL,,5-7 6-3 6-3 5-7 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,14,112906,,,Rob Van Meegeren,,,NED,25.780,113380,,,Eddie C Ford,,,GBR,,2-6 6-4 5-7 6-3 6-4,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,15,112585,,,Jean Claude Molinari,,,FRA,18.752,113328,,,Jimmy Jones,,,GBR,37.892,8-6 8-6 6-0,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,16,113369,,,Cliff J Hovell,,,GBR,,112522,,,Petko Milojkovic,,,YUG,,7-5 6-3 8-6,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,17,112517,,,Jaroslav Drobny,,,TCH,28.635,112561,,,Christian Grandet,,,FRA,,6-4 6-3 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,18,112545,,,Don Butler,,,GBR,40.203,113365,,,Lord Ronaldshay,,,GBR,,6-4 7-5 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,19,112556,,,Felicisimo Ampon,,,PHI,29.593,113354,,,Ivo F Rinkel,,,NED,29.593,6-1 6-1 6-0,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,20,100011,,,Torben Ulrich,L,,DEN,17.656,113536,,,John G Rutherglen,,,GBR,,6-4 6-4 7-5,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,21,112325,,,Ken Mcgregor,,,AUS,20.997,113323,,,Douglas G Snart,,,GBR,,6-0 6-3 7-5,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,22,112609,,,Tony Starte,,,GBR,,113011,,,Eric John Filby,,,GBR,33.002,7-5 6-2 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,23,113389,,,Freddie Huber,,,AUT,20.047,113391,,,Jan Staubo,,,NOR,29.673,2-6 6-4 7-9 7-5 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,24,112662,,,Ignacy Hanislaw Tloczynski,,,POL,38.883,112922,,,Pierre Geelhand De Merxem,,,BEL,40.060,6-4 6-4 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,25,100001,,,Gardnar Mulloy,R,,USA,36.523,112606,,,Josip Palada,,,YUG,38.319,3-6 6-1 6-1 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,26,113131,,,Naresh Kumar,,,IND,21.440,113016,,,George Godsell,,,GBR,43.099,6-2 3-6 6-3 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,27,110289,,,Geoff Paish,U,,GBR,28.411,113133,,,Joe D Hackett,,,IRL,24.824,2-6 6-2 6-3 6-0,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,28,112571,,,Bernard Destremeau,,,FRA,33.300,113196,,,Czeslaw Spychala,,,POL,33.413,6-2 6-2 6-4,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,29,112089,,,Bill Sidwell,,,AUS,30.125,113335,,,Claude F O Lister,,,GBR,38.634,6-2 6-1 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,30,112573,,,Rolando Del Bello,,,ITA,24.597,113529,,,David Lurie,,,RSA,,6-4 4-6 6-2 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,31,109884,,,Mervyn Rose,L,,AUS,20.353,112954,,,Milan Matous,,,TCH,,6-3 6-4 6-4,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,32,112887,,,Heraldo Weiss,,,ARG,32.750,113478,,,Koon Hung Ip,,,HKG,,6-8 6-3 6-3 6-4,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,33,113537,,,John Pa Linck,,,NED,24.671,113359,,,David Gc Mockridge,,,GBR,,6-4 6-1 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,34,112890,,,Andre Najar,,,EGY,39.020,112590,,,Beni Berthet,,,FRA,39.702,7-5 6-3 2-6 1-6 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,35,112631,,,Jackie Brichant,,,BEL,20.178,112961,,,Milan Branovic,,,YUG,27.680,0-6 6-4 6-1 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,36,109816,,,E Victor Seixas,R,185,USA,26.754,112454,,,Sven Viktor Davidson,,,SWE,21.884,6-4 3-6 6-1 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,37,112925,,,Tiny Misra,,,IND,27.387,113330,,,Bobby Meredith,,,GBR,40.879,6-3 6-2 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,38,112019,,,Harry Hopman,,,AUS,43.803,100008,,,Kurt Nielsen,R,,DEN,19.532,8-6 6-3 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,39,113372,,,Peter E Hare,,,GBR,,113358,,,Leslie E Cater,,,GBR,,6-3 6-3 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,40,112073,,,John Edward Bromwich,,,AUS,31.546,113140,,,Matt Murphy,,,IRL,,6-0 6-2 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,41,112897,,,Tony Mottram,,,GBR,29.979,113467,,,Geoffrey L Ward,,,GBR,22.930,6-0 6-0 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,42,112456,,,Tony Trabert,,,USA,19.792,113538,,,Brian W Rooke,,,RSA,,6-4 6-4 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,43,113342,,,Johan Haanes,,,NOR,38.086,113325,,,Roland E Carter,,,GBR,,6-3 6-3 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,44,112321,,,Geoffrey Edmund Brown,,,AUS,26.157,112902,,,Adly Shafei,,,EGY,31.121,6-1 6-2 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,45,110073,,,Anthony Billington,R,,GBR,40.550,113477,,,Bernard E Crouch,,,GBR,,6-3 6-2 8-6,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,46,113403,,,Huib Wilton,,,NED,,113374,,,Charles Fawcus,,,GBR,,6-3 2-6 6-8 6-1 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,47,112939,,,Paddy Roberts,,,GBR,20.526,112551,,,Philippe Chatrier,,,FRA,24.326,3-6 6-2 6-2 3-6 6-4,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,48,112521,,,Eric William Sturgess,,,RSA,30.059,113121,,,John Alfred Thomas Horn,,,GBR,18.568,6-0 6-2 6-0,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,49,113375,,,Nils Erik Hessen,,,NOR,27.307,113362,,,Hans Redl,,,AUT,36.364,3-6 6-3 6-4 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,50,113522,,,Sverre Lie,,,NOR,24.378,113344,,,Edmund J David,,,GBR,,6-8 4-6 6-3 6-1 7-5,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,51,113113,,,Hans Van Swol,,,NED,35.775,113158,,,Vanni Canepele,,,ITA,33.952,6-2 9-7 5-7 2-6 6-4,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,52,112929,,,Dilip K Bose,,,IND,28.011,113527,,,Frank Mott Trille,,,JAM,21.558,6-3 11-9 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,53,113347,,,Derek M Bull,,,GBR,34.261,113396,,,Henry E Weatherall,,,GBR,,6-4 6-4 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,54,112610,,,Jean Ducos De La Haille,,,FRA,23.504,113539,,,Guy I Pettigrew,,,GBR,,12-14 6-3 6-3 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,55,112904,,,Subba Lr Sawhney,,,IND,34.930,113326,,,Francis J Wallis,,,GBR,,2-6 6-4 6-4 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,56,112548,,,Budge Patty,,,USA,26.303,112605,,,Raymundo Deyro,,,PHI,22.215,3-6 6-1 6-2 9-7,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,57,112085,,,Adrian Karl Quist,,,AUS,36.824,112926,,,Dragutin Mitic,,,YUG,32.706,6-0 6-2 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,58,113345,,,Doug Scharenguivel,,,CEY,31.858,112915,,,Jean Pierre Blondel,,,SUI,,5-7 8-6 7-5 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,59,112528,,,Ricky Morea,,,ARG,26.138,113367,,,Alexander M Hamburger,,,ROU,,6-1 6-3 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,60,113144,,,Irvin Dorfman,,,USA,25.741,112891,,,Jaime Bartroli,,,ESP,32.353,6-0 6-3 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,61,112540,,,Torsten Johansson,,,SWE,30.138,112529,,,Jacques Peten,,,BEL,37.478,6-3 6-0 6-4,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,62,112316,,,George Allan Worthington,,,AUS,21.640,112952,,,Gerry Oakley,,,GBR,16.851,7-5 6-2 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,63,112912,,,Marcel Coen,,,EGY,,113384,,,Matt F Mohtadi,,,IRI,,3-6 6-3 6-1 4-6 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,64,112433,,,Billy Talbert,,,USA,31.740,113352,,,Norman Kitovitz,,,GBR,29.558,6-2 6-2 6-4,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,65,112312,,,Frank Arthur Sedgman,,,AUS,22.590,110184,,,Robert Haillet,R,,FRA,18.680,6-4 8-6 6-2,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,66,112914,,,Philippe Washer,,,BEL,25.818,113135,,,Giulio Caccia,,,ITA,,8-6 6-3 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,67,113134,,,Fred Kovaleski,,,USA,25.645,112927,,,Headley T Baxter,,,GBR,31.176,3-6 6-2 6-2 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,68,112917,,,Narenda Nath,,,IND,28.074,112577,,,Guy Delhomme,,,FRA,,6-1 6-2 6-3,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,69,112502,,,Art Larsen,,,USA,25.123,112457,,,Lennart Bergelin,,,SWE,24.975,6-3 5-7 7-5 7-5,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,70,112357,,,Pat Molloy,,,AUS,,113535,,,Bill Smith,,,NZL,,8-6 6-0 2-6 6-3,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,71,113122,,,Cesar Carmona,,,PHI,,112906,,,Rob Van Meegeren,,,NED,25.780,6-4 7-5 3-6 6-1,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,72,112585,,,Jean Claude Molinari,,,FRA,18.752,113369,,,Cliff J Hovell,,,GBR,,6-3 7-5 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,73,112517,,,Jaroslav Drobny,,,TCH,28.635,112545,,,Don Butler,,,GBR,40.203,6-4 6-2 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,74,112556,,,Felicisimo Ampon,,,PHI,29.593,100011,,,Torben Ulrich,L,,DEN,17.656,6-8 6-3 6-0 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,75,112325,,,Ken Mcgregor,,,AUS,20.997,112609,,,Tony Starte,,,GBR,,6-1 6-3 6-3,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,76,113389,,,Freddie Huber,,,AUT,20.047,112662,,,Ignacy Hanislaw Tloczynski,,,POL,38.883,6-3 7-5 8-6,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,77,100001,,,Gardnar Mulloy,R,,USA,36.523,113131,,,Naresh Kumar,,,IND,21.440,6-2 6-4 12-10,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,78,112571,,,Bernard Destremeau,,,FRA,33.300,110289,,,Geoff Paish,U,,GBR,28.411,6-4 6-1 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,79,112089,,,Bill Sidwell,,,AUS,30.125,112573,,,Rolando Del Bello,,,ITA,24.597,6-4 6-1 6-2,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,80,109884,,,Mervyn Rose,L,,AUS,20.353,112887,,,Heraldo Weiss,,,ARG,32.750,6-4 6-4 7-5,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,81,113537,,,John Pa Linck,,,NED,24.671,112890,,,Andre Najar,,,EGY,39.020,6-4 6-3 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,82,109816,,,E Victor Seixas,R,185,USA,26.754,112631,,,Jackie Brichant,,,BEL,20.178,6-4 6-3 6-3,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,83,112019,,,Harry Hopman,,,AUS,43.803,112925,,,Tiny Misra,,,IND,27.387,1-6 6-3 6-1 4-6 8-6,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,84,112073,,,John Edward Bromwich,,,AUS,31.546,113372,,,Peter E Hare,,,GBR,,6-2 6-0 6-0,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,85,112897,,,Tony Mottram,,,GBR,29.979,112456,,,Tony Trabert,,,USA,19.792,6-1 6-4 6-1,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,86,112321,,,Geoffrey Edmund Brown,,,AUS,26.157,113342,,,Johan Haanes,,,NOR,38.086,10-8 6-2 6-3,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,87,110073,,,Anthony Billington,R,,GBR,40.550,113403,,,Huib Wilton,,,NED,,6-1 7-5 11-9,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,88,112521,,,Eric William Sturgess,,,RSA,30.059,112939,,,Paddy Roberts,,,GBR,20.526,7-5 6-4 6-1,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,89,113522,,,Sverre Lie,,,NOR,24.378,113375,,,Nils Erik Hessen,,,NOR,27.307,3-6 8-6 6-4 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,90,113113,,,Hans Van Swol,,,NED,35.775,112929,,,Dilip K Bose,,,IND,28.011,4-6 5-4 RET,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,91,113347,,,Derek M Bull,,,GBR,34.261,112610,,,Jean Ducos De La Haille,,,FRA,23.504,6-3 6-1 6-8 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,92,112548,,,Budge Patty,,,USA,26.303,112904,,,Subba Lr Sawhney,,,IND,34.930,6-2 6-0 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,93,112085,,,Adrian Karl Quist,,,AUS,36.824,113345,,,Doug Scharenguivel,,,CEY,31.858,6-3 6-4 7-5,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,94,113144,,,Irvin Dorfman,,,USA,25.741,112528,,,Ricky Morea,,,ARG,26.138,6-4 6-2 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,95,112540,,,Torsten Johansson,,,SWE,30.138,112316,,,George Allan Worthington,,,AUS,21.640,7-5 2-6 6-4 2-6 8-6,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,96,112433,,,Billy Talbert,,,USA,31.740,112912,,,Marcel Coen,,,EGY,,6-1 6-3 6-0,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,97,112312,,,Frank Arthur Sedgman,,,AUS,22.590,112914,,,Philippe Washer,,,BEL,25.818,6-3 6-2 6-3,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,98,113134,,,Fred Kovaleski,,,USA,25.645,112917,,,Narenda Nath,,,IND,28.074,6-4 8-6 6-3,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,99,112502,,,Art Larsen,,,USA,25.123,112357,,,Pat Molloy,,,AUS,,6-2 6-3 7-5,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,100,112585,,,Jean Claude Molinari,,,FRA,18.752,113122,,,Cesar Carmona,,,PHI,,7-5 1-6 6-2 6-2,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,101,112517,,,Jaroslav Drobny,,,TCH,28.635,112556,,,Felicisimo Ampon,,,PHI,29.593,6-3 6-4 6-2,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,102,112325,,,Ken Mcgregor,,,AUS,20.997,113389,,,Freddie Huber,,,AUT,20.047,6-1 6-2 6-3,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1950-540,Wimbledon,Grass,128,G,O,19500601,103,100001,,,Gardnar Mulloy,R,,USA,36.523,112571,,,Bernard Destremeau,,,FRA,33.300,6-3 6-2 6-3,5,R32,,,,,,,,,,,,,,,,,,,,,,,
